day,length,weight,count,looped,neighbors,income,label
223,144,0.256128194882524,1307,0,1,40030000,0
134,0,1.0,1,0,2,7105000000,0
253,8,0.003968253968253971,2,0,1,100285678,0
58,26,0.125,1,0,2,89905228,0
81,0,1.0,1,0,2,268641463,0
80,144,0.7019957570374828,2077,1690,4,510000000,0
307,10,0.25,1,0,2,434447098,0
97,2,0.5,1,0,1,30000000,0
177,4,0.5,1,0,2,70000000,0
71,0,1.0,1,0,2,50000000,0
181,30,0.50103759765625,3,0,1,8500000000,0
332,4,0.125,1,0,2,383058902,0
340,2,0.5,1,0,1,42918488,0
61,4,0.25,1,0,2,659527804,0
206,18,0.8035492494387199,85,0,1,176641645,0
52,0,0.5,1,0,1,13207838400,0
300,2,10.3283898305085,10,10,128,71226334724,0
318,2,0.25,1,0,2,2000000000,0
59,0,0.5,1,0,1,108290222,0
355,144,0.0899747664824904,4037,0,2,884109919,0
87,0,1.0,1,0,1,38780302,0
192,66,1.0020923614502,20,19,5,1360000000,0
354,144,0.0396718103971973,966,957,2,120377033,0
110,96,4.65661287307739e-10,1,0,2,1733000000,0
282,0,1.0,1,0,1,2027580000,0
99,144,0.000135296363805819,1394,1325,2,109465000,0
272,0,1.0,1,0,1,2271741041,0
197,6,0.0206505847953216,8,0,2,80748871,0
192,0,0.5,1,0,1,36081092,0
312,42,6.394159226190479e-05,44,0,1,108000000,0
33,2,1.0,1,0,2,4862000000,0
222,8,0.25,1,0,1,30147196,0
320,22,0.0433279548093719,5,5,1,847616489,0
184,144,0.0100446463207496,2914,0,1,50000000,0
130,0,0.5,1,0,2,23809937330,0
349,0,0.1,1,0,1,54626730,0
84,0,1.0,1,0,2,43403036,0
259,40,4.76837158203125e-07,1,0,2,977089541536,0
188,32,0.11302401620370402,38,0,2,66315607,0
116,2,0.05,1,0,1,1132219184,0
269,10,0.765625,4,0,4,324925000,0
180,0,1.0,1,0,2,104005649,0
143,144,0.341302471618236,2736,0,2,2505980000,0
202,144,0.0605420835596244,3219,2800,2,1097224337,0
47,0,2.0,2,0,3,154864012,0
143,142,0.00012151136789840801,9520,1,2,156285551,0
12,2,0.75,2,0,2,499950000,0
274,144,0.5174968642881621,1165,0,2,75695654,0
217,144,0.000307738376512505,1382,1382,2,61220000,0
224,144,0.00828805210969082,1921,1921,2,121848930,0
283,144,0.0265453880306979,1787,0,2,967518195,0
30,0,1.0,1,0,2,42694043,0
14,142,0.436445034652347,740,0,1,1156990000,0
348,144,0.0017651859936220898,1578,1572,2,191100000,0
215,0,1.0,1,0,1,648770000,0
120,74,0.698777220644339,2887,0,2,68010720,0
273,12,0.0078125,1,0,2,9300000000,0
300,0,1.0,1,0,2,33807769,0
321,4,0.5,1,0,2,3568970270,0
194,0,1.0,1,0,1,1187770815,0
312,0,1.0,1,0,1,67627263,0
227,28,0.0001220703125,1,0,1,507056221,0
101,144,0.0469958766039878,1774,0,2,35000000,0
105,26,0.1875,2,0,2,183436883,0
252,30,7.88053385416667,21,0,11,1274385070,0
65,144,0.243360433696763,1944,0,1,128898352,1
81,14,0.0104166666666667,1,0,2,34555818,1
81,0,0.5,1,0,2,300000000,1
127,0,1.0,1,0,1,68618992,1
80,0,1.0,1,0,2,112137426,1
80,0,1.0,1,0,2,125290000,1
80,4,0.576923076923077,2,0,2,164012438,1
85,40,3.39084201388889e-06,1,0,2,298674122,1
86,144,3.66701639448874,2251,2,6,241979680,1
76,2,1.0,1,0,1,51000000,1
72,2,1.0,1,0,2,550000000,1
79,144,0.531650156443305,1958,1189,1,90700000,1
80,0,1.05,2,0,4,830700000,1
73,144,2.8723981781212697,1068,1019,6,712391363,1
81,0,1.0,1,0,2,55000000,1
77,6,0.000274122807017544,1,0,1,62000000,1
75,2,1.0,1,0,1,41600000,1
71,6,2.0,3,0,2,410000000,1
71,24,0.5104166666666671,3,0,1,80000000,1
78,144,1.05034722222645,1619,0,1,499940000,1
81,144,0.22201627273674696,1461,0,1,171469611,1
84,6,0.0555555555555556,1,0,2,72289157,1
198,14,0.015625,1,0,1,250833124,1
175,144,0.18636313766348603,2973,0,1,208000000,1
248,2,0.25,1,0,1,318000000,1
246,8,0.015625,3,0,1,318000000,1
195,132,1.13686837721616e-13,1,0,1,250000000,1
247,4,0.25,1,0,1,226415235,1
79,0,1.0,1,0,2,144066297,1
70,144,0.235805775748127,904,0,2,64111014,1
67,20,0.125,1,0,2,86946842,1
190,20,0.019775390625,4,0,1,190000000,1
195,22,0.12066358024691401,11,0,1,179000000,1
209,144,0.195316232326441,2692,0,1,179000000,1
176,144,0.0338791321190479,3151,0,1,210000000,1
181,144,0.7519584717643472,893,1,4,578367620,1
189,12,0.53125,2,0,2,381990000,1
323,144,0.000185549667733601,2623,0,1,207826139,1
252,12,0.625,10,0,1,205000000,1
300,144,0.30013825130255,5740,0,1,177000000,1
254,144,0.263099171382942,436,0,1,217000000,1
284,4,0.04,1,0,1,294000000,1
205,10,0.0217013888888889,4,0,1,186000000,1
336,144,0.37869853180822405,1880,0,1,140000000,1
67,144,0.28790376931837897,1288,1234,1,308500000,1
88,10,4.0625,5,0,4,1378999999,1
87,144,1.4701154102762901,1925,604,1,449500000,1
75,12,4.5,6,0,1,1099500000,1
74,8,2.4,4,0,2,1199500000,1
73,144,0.460050830576258,943,0,1,170000000,1
79,144,3.1919191919219907,1691,3,8,3630000000,1
89,2,3.04904306220096,5,0,5,2147500000,1
66,0,1.0,1,0,1,149500000,1
77,42,0.5263180500350271,3,0,2,931000000,1
92,6,0.045,2,0,1,70000000,1
69,4,1.5,2,0,2,250000000,1
81,2,1.02631578947368,2,0,4,2240000000,1
84,0,0.5,1,0,1,1000000000,1
70,0,1.0,1,0,1,47000000,1
68,62,4.23658942657263,26,0,3,1046000000,1
71,144,5.016335024816019,1395,1052,2,969000000,1
296,144,0.00954354151787761,2160,0,2,133000000,1
265,4,0.05,2,0,1,302741977,1
267,144,0.227451852603201,2457,1403,1,313000000,1
95,10,0.05,1,0,2,500000000,1
76,4,0.5,1,0,2,200000000,1
72,64,0.0078125,1,0,2,33706882,1
258,144,0.214339751691699,3652,0,1,216009000,1
247,4,0.00308641975308642,1,0,2,455000000,1
294,144,1.6578538897611002,2161,0,1,190000000,1
233,4,0.1,1,0,1,214000000,1
212,144,3.31602739182097e-08,1404,0,1,182000000,1
277,0,1.0,1,0,1,215990000,1
287,12,0.015625,1,0,1,289000000,1
231,14,0.00025510204081632596,1,0,1,196000000,1
327,144,0.43860270741360796,4002,1,3,308301938,1
313,144,0.0198366952147416,4215,3154,1,138990000,1
320,16,0.0862773201981051,6,0,1,222000000,1
177,12,0.00948660714285714,3,0,1,208000000,1
191,2,0.5,1,0,1,182000000,1
274,6,0.0138888888888889,1,0,1,302000000,1
176,0,1.0,1,0,1,208000000,1
188,4,0.25,2,0,2,190000000,1
190,2,0.25,1,0,1,217130000,1
182,4,0.125,1,0,1,155174481,1
181,4,1.0,1,0,1,80111988,1
189,4,0.125,1,0,1,157094289,1
183,4,0.375,1,1,2,308869110,1
146,8,0.75,2,0,1,53578208,1
79,2,0.33333333333333304,1,0,1,43120140,1
101,0,0.5,1,0,2,31510000,1
83,10,1.0,1,0,1,44150000,1
197,4,1.0,1,0,1,43440000,1
115,0,1.0,1,0,1,49580000,1
195,0,0.5,1,0,1,51300000,1
183,0,2.0,2,0,2,211500000,1
90,0,1.0,1,0,2,99590000,1
161,0,1.0,1,0,2,130000000,1
91,6,0.0625,1,0,2,43480000,1
104,0,1.0,1,0,1,180000000,1
118,0,1.0,1,0,1,103700000,1
168,0,1.0,1,0,1,210000000,1
167,2,1.0,2,0,1,84080812,1
136,0,1.5,2,0,2,242610000,1
149,0,1.0,1,0,1,82550000,1
132,144,0.0562511160714286,499,499,1,183100000,1
111,2,1.0,1,0,1,50100000,1
100,0,0.5,1,0,1,31000000,1
133,0,1.0,1,0,2,227600000,1
131,0,0.5,1,0,1,81250000,1
128,0,2.0,2,0,2,76160000,1
79,144,0.792403125259633,1856,1,2,133387800,1
84,0,3.0,3,0,6,255581520,1
87,0,1.0,1,0,1,40517000,1
79,0,1.0,1,0,1,56889324,1
77,0,1.0,1,0,2,33000000,1
158,20,0.0416666666666667,1,0,1,46231583,1
77,0,1.0,1,0,1,57852003,1
71,0,0.5,1,0,1,1000000000,1
77,0,1.0,1,0,1,758656541,1
150,0,0.5,1,0,1,100000000,1
78,100,7.27595761418343e-12,1,1,3,998505555,1
182,144,0.043640164337652,1810,0,1,198000000,1
181,4,0.1,1,0,2,208000000,1
197,144,0.00034693911021339103,1607,0,1,185000000,1
191,144,0.0915922622061837,3044,0,1,190000000,1
209,4,0.25,1,0,1,179000000,1
303,8,0.0625,1,0,1,161000000,1
252,0,1.0,1,0,1,211000000,1
307,10,1.546875,15,0,2,316000000,1
344,2,0.5,1,0,1,122990000,1
196,144,0.38343748834817404,857,0,2,179000000,1
267,144,0.0608296437779738,1167,0,1,219000000,1
330,144,0.177101830423313,5437,0,1,155000000,1
328,0,1.0,1,0,1,218211290,1
218,2,1.0,2,0,2,364000000,1
150,8,0.0625,1,0,1,112596308,1
168,2,1.0,1,0,1,79192376,1
80,4,0.11764705882352902,4,0,2,83531671,1
104,32,0.0835774739583333,3,0,2,268487744,1
187,10,1.5,2,0,2,86542595,1
126,66,2.98023223876953e-08,1,0,1,162581036,1
163,44,6.103515625e-05,1,0,1,236520359,1
164,144,0.0909000491817541,1408,344,1,195822895,1
152,4,0.125,1,0,1,129726706,1
146,2,0.25,1,0,1,120643222,1
177,42,1.9073486328125e-06,1,0,1,79950000,1
181,6,0.125,1,0,1,98151496,1
81,114,1.0000000000582099,2,0,2,360385126,1
192,44,6.103515625e-05,1,0,1,39950000,1
105,144,0.501028122264714,1066,0,1,105114836,1
178,0,0.5,1,0,1,149438000,1
81,0,1.0,1,0,1,240000000,1
78,0,0.5,1,0,1,120000000,1
296,144,0.31943701047054807,2119,2114,5,462013365,1
312,0,0.5,1,0,2,119990000,1
327,0,0.5,1,0,2,200990000,1
324,0,0.5,1,0,2,51990000,1
304,4,0.25,1,0,2,146990000,1
332,0,0.5,1,0,1,41861081,1
308,0,1.0,1,0,1,287490930,1
303,12,3.5703125,8,1,8,440408646,1
321,0,0.5,1,0,2,34019620,1
318,0,1.0,2,0,3,94569289,1
320,0,0.5,1,0,1,166470331,1
315,144,0.287446032494595,2232,0,2,113599289,1
331,0,1.0,1,0,1,246871081,1
297,144,0.00029050250944772,1203,0,2,133000000,1
80,144,0.0028996036007739,462,0,1,35000000,1
79,144,0.33044612427679104,1210,0,1,40000000,1
79,0,0.5,1,0,1,44000000,1
69,144,1.2572951685171998,1115,0,1,105343795,1
65,144,0.388978759037655,1991,0,1,47750000,1
119,144,0.0305706522686676,1283,0,1,70000000,1
120,144,0.0290224584696349,1266,1247,2,90000000,1
86,10,0.5,1,0,2,30000000,1
175,4,0.25,1,0,1,34073300,1
81,26,0.0719866071428571,2,0,2,46089103,1
84,0,1.0,1,0,2,51460000,1
132,0,0.5,1,0,1,56470000,1
72,0,1.0,1,0,2,50015700,1
104,144,0.416395819405997,1454,0,1,43103448,1
120,0,0.5,1,0,1,68270600,1
82,4,0.0125,1,0,1,99990000,1
83,4,0.25,1,0,2,54791059,1
79,86,3.0517578125e-05,1,0,1,640000000,1
85,4,1.0,1,0,2,64697698,1
298,144,0.0270309475243299,1578,0,1,186000000,1
240,4,1.0,1,0,1,233000000,1
233,144,0.9255163171651469,1724,0,1,446000000,1
328,144,2.95920072302771e-09,3031,0,1,208960000,1
237,144,0.580368343576796,818,0,2,256000000,1
202,0,1.0,1,0,1,189000000,1
177,2,1.0,1,0,2,205000000,1
344,6,1.0,1,0,1,343000000,1
190,144,4.81110889379981e-07,2400,0,1,380000000,1
231,144,3.0248369999481004e-06,208,0,1,196000000,1
203,6,0.1,1,0,1,189000000,1
175,4,0.125,1,0,1,208000000,1
307,42,6.103515625e-05,3,0,1,141000000,1
232,48,1.84879350869171e-11,3,0,1,227000000,1
195,2,0.2,1,0,1,179000000,1
196,32,0.5559529368830219,9,0,2,179000000,1
184,0,0.5,1,0,1,198000000,1
304,0,0.5,1,0,1,160980000,1
151,4,0.25,1,0,1,70000000,1
133,144,0.00343887551159005,411,0,1,40000000,1
71,0,0.5,1,0,1,78003120,1
128,42,0.342106869346217,20,0,1,60000000,1
141,0,1.0,1,0,1,30000000,1
102,0,0.5,1,0,2,199000000,1
69,0,0.5,1,0,1,156120712,1
127,4,0.33333333333333304,3,0,1,40000000,1
113,30,0.250830078125,23,0,2,150000000,1
148,8,0.1875,2,0,1,30000000,1
153,144,0.0250000000009601,1356,0,1,30000000,1
134,10,0.0104166666666667,2,0,1,120000000,1
64,144,0.19223258325728698,1673,1470,1,97050000,1
114,64,1.41285083912037e-07,13,0,1,100000000,1
118,8,0.334722222222222,3,0,1,69111684,1
155,144,0.10387063683035198,861,0,1,200276667,1
149,144,0.00121861276538557,1004,0,1,60000000,1
138,0,0.5,1,0,1,110000000,1
122,96,0.43784723007144705,20,0,1,100000000,1
94,46,1.0000000753520402,4,0,1,120000000,1
91,144,0.10455985412327999,1143,0,1,98051487,1
146,144,1.2382575801918898,932,0,1,40000000,1
99,144,0.0103015106228564,872,0,1,73200000,1
110,144,0.0618631831790511,583,0,1,100000000,1
111,4,0.25,1,0,1,30000000,1
78,4,0.5,1,0,1,50000000,1
104,4,0.5,2,0,1,90000000,1
97,144,0.0236005628896484,1375,1,2,214900000,1
79,2,0.5,1,0,1,100000000,1
84,2,0.5,1,0,2,92000000,1
120,6,0.0333333333333333,4,0,1,100000000,1
80,0,1.0,1,0,1,34049897,1
246,6,0.03125,3,0,1,308139279,1
252,144,0.5762723975800971,1050,0,2,582209003,1
247,144,0.546495837094851,3189,2775,2,545101589,1
248,6,0.00892857142857143,1,0,1,318000000,1
192,14,0.00260416666666667,2,0,1,244789916,1
71,2,0.5,1,0,2,206680866,1
75,142,1.10677127484483,886,0,1,107287855,1
77,4,0.25,1,0,2,46158510,1
163,144,4.89400262033978e-05,1755,0,2,222000000,1
148,142,0.000145091462802423,284,0,1,187000000,1
150,22,8.68055555555555e-05,1,0,1,217000000,1
153,8,0.125,1,0,1,213000000,1
176,144,0.0203587376361552,1542,0,1,208000000,1
78,128,0.00440280649299263,2113,0,1,30000000,1
110,104,3.4067583890826806e-12,12,0,1,43900000,1
100,144,0.7904840122926869,2234,0,2,120780000,1
86,144,0.032483562146655,2252,0,1,550000000,1
68,46,0.00173611111111111,2,0,1,100000000,1
114,66,9.4190055941358e-08,1,0,1,200000000,1
265,10,0.0642469375701083,10,0,1,313000000,1
188,8,0.375,2,0,1,266000000,1
247,20,0.00048828125,1,0,1,303832632,1
261,144,0.476836789056334,3191,1693,1,308000000,1
248,144,0.285389399403476,1209,1156,2,635960800,1
243,28,9.042245370370369e-08,1,0,1,320000000,1
161,144,0.0053745756768488395,605,0,1,311000000,1
163,14,0.015625,1,0,1,221990000,1
170,4,0.107142857142857,2,2,2,875000000,1
272,14,0.2,2,0,1,611000000,1
241,144,0.231896584063534,1691,0,1,318000000,1
146,144,0.4253269087531599,897,0,1,99990000,1
77,144,0.115996118390333,1214,0,1,199880000,1
184,144,0.154484406034201,1341,0,1,201000000,1
79,144,0.154761911117679,1771,0,1,100000000,1
178,144,0.9488717242838609,1448,0,1,244000000,1
161,144,0.0629866393266054,1266,0,2,220000000,1
81,0,1.0,1,0,2,37413475,1
95,0,1.0,1,0,2,41701018,1
111,0,1.0,1,0,1,93328612,1
134,2,1.0,1,0,1,44754419,1
71,0,0.5,1,0,1,66634566,1
150,2,1.0,1,0,1,33223262,1
177,0,1.0,1,0,1,64103433,1
67,0,0.5,1,0,1,44049514,1
65,144,0.00107988999264962,1989,0,2,86227455,1
145,0,1.0,1,0,1,98965782,1
68,0,1.0,1,0,1,39031900,1
145,114,0.335185185185185,16,4,2,411980000,1
136,0,1.0,1,0,1,95490625,1
160,4,1.0,2,0,1,109980000,1
191,0,1.0,1,0,1,35000000,1
138,0,1.0,1,0,1,150000000,1
174,2,1.0,1,0,1,51978920,1
181,0,1.0,1,0,1,30000000,1
170,2,1.0,1,0,1,150000000,1
148,2,1.0,2,0,1,134414050,1
162,4,0.25,1,0,1,30000000,1
164,0,1.0,1,0,1,50000000,1
143,144,0.0681155480562174,1800,556,2,204359445,1
222,0,1.0,1,0,1,392010000,1
264,24,3.4435261707989005e-05,1,0,1,220000000,1
190,26,1.19140625,4,0,1,185707500,1
299,10,0.0625,2,0,2,175586459,1
253,4,0.078125,5,0,1,304000000,1
223,24,0.00325520833333333,4,0,1,195990000,1
293,144,0.547545371218326,1521,0,1,256760000,1
281,22,1.2391076832070601e-06,10,0,1,294000000,1
184,144,0.41661951276658704,3120,0,1,200000000,1
225,4,1.0463609172482602,3,0,2,196000000,1
176,4,0.0625,1,0,1,208000000,1
218,144,0.530737640695596,1318,0,1,182000000,1
194,82,1.3387687641349399e-14,13,0,1,167000000,1
89,0,0.5,1,0,1,795847582,1
77,0,1.0,1,0,1,125995000,1
78,0,0.5,1,0,1,70717969,1
72,0,1.0,1,0,1,50000000,1
149,144,1.00220919631246,740,0,2,382946959,1
156,28,0.13359375,14,0,1,224000000,1
154,6,0.0625,1,0,1,227000000,1
148,144,1.10082288319293e-08,1836,0,1,213000000,1
152,2,0.5,1,0,2,217000000,1
91,0,1.0,1,0,1,95000000,1
116,0,1.0,1,0,1,37000000,1
79,144,0.90550990559979,1914,2,1,207400000,1
100,0,1.0,1,0,1,51024493,1
80,6,0.125,1,0,2,100000000,1
132,144,0.0740343826191613,456,1,2,139378915,1
149,42,0.0001220703125,1,0,1,44566799,1
169,8,0.125874125874126,2,0,1,49881582,1
104,144,0.00183260120494224,919,0,1,33079219,1
72,144,0.915888256528841,1276,2,3,194019751,1
118,8,0.875,3,0,1,102636520,1
96,0,1.0,1,0,1,54065190,1
78,144,0.082882226976071,2100,0,2,64292694,1
102,0,1.0,1,0,2,37020215,1
108,16,0.0104166666666667,1,0,1,30362649,1
126,6,0.5,1,0,1,95674005,1
141,68,0.0026148415741667802,4,0,1,118130932,1
77,4,1.0,1,0,2,63668155,1
90,40,0.15625,2,0,2,69566214,1
157,112,1.3623918818491799e-07,4,0,1,30608070,1
87,2,0.5,1,0,2,45607012,1
65,42,1.1131413387470401,48,0,2,274769175,1
84,144,0.0772096019835264,1162,0,2,69810334,1
139,4,0.25,3,0,2,32980000,1
195,4,2.0,2,0,1,179000000,1
319,144,0.17384085701719798,1025,0,1,164000000,1
187,12,0.0078125,1,0,1,181126607,1
296,144,0.00833703039712576,2380,0,1,269000000,1
309,144,0.290402043758585,7006,0,1,128000000,1
176,144,1.48024906013139e-06,691,0,1,208000000,1
308,144,4.49403976530427e-05,1892,0,1,128000000,1
310,144,0.000333664274267852,3342,0,1,133000000,1
236,0,0.5,1,0,1,232999900,1
67,2,0.33333333333333304,1,0,1,32524164,1
69,38,3.61689814814815e-05,1,0,1,60000000,1
78,2,1.0,1,0,1,200000000,1
60,16,0.00390625,1,0,1,424199398,1
306,144,1.6277496385988102,3760,0,1,207340000,1
247,144,0.07547592160144799,1945,19,1,318000000,1
253,144,0.015814349247035,1946,0,1,304000000,1
210,12,0.3125,4,0,1,250000000,1
251,8,0.0859339569160998,3,2,1,294000000,1
206,0,1.0,1,0,2,180000000,1
281,20,0.50481584616795,5,0,2,283422388,1
179,16,0.12890625,2,0,2,313040863,1
316,22,0.534066579356101,9,0,3,531370000,1
196,0,1.0,1,0,2,178999774,1
177,0,1.0,1,0,2,208000000,1
184,144,0.25849341555458705,1877,0,1,198000000,1
188,8,0.0625,3,0,1,190000000,1
259,2,0.5,1,0,1,223000000,1
178,2,0.25,1,0,1,208000000,1
77,2,1.0,1,0,1,50000000,1
81,0,1.0,1,0,2,160000000,1
81,10,0.05,1,0,2,59177146,1
135,144,0.277199075343323,600,0,1,51137965,1
83,0,1.0,1,0,1,30000000,1
79,6,1.0,1,0,2,31410000,1
135,26,0.0009765625,1,0,1,76900000,1
66,0,0.5,1,0,1,49900000,1
82,8,0.125,1,0,1,90900000,1
87,4,0.25,1,0,2,37900000,1
112,14,0.0234375,2,0,1,114900000,1
330,4,0.2,1,0,1,400000000,1
259,0,0.5,1,0,1,36870574,1
262,0,0.5,1,0,2,82990000,1
282,0,0.5,1,0,2,207990000,1
270,0,1.0,1,0,1,248990000,1
263,0,0.5,1,0,2,74990000,1
281,0,1.0,1,0,2,32690000,1
279,0,0.5,1,0,1,35990000,1
272,0,1.0,1,0,1,223387180,1
245,0,0.5,1,0,2,55990000,1
267,0,0.5,1,0,2,140990000,1
81,0,1.0,1,0,2,52096733,1
104,144,1.00000000000016,586,0,2,98809639,1
140,2,0.75,2,0,1,46976800,1
152,0,1.0,1,0,1,100092065,1
76,4,1.0,1,0,2,37214721,1
113,14,1.0,1,1,2,79326000,1
127,0,0.0263157894736842,1,0,1,47604851,1
100,0,0.0263157894736842,1,0,1,32075708,1
81,0,0.0222222222222222,1,0,2,33191892,1
107,0,0.0217391304347826,1,0,2,47213259,1
121,0,1.0,1,0,1,37604551,1
104,0,0.0238095238095238,1,0,1,39065835,1
130,0,0.0188679245283019,1,0,1,31880185,1
161,0,0.0263157894736842,1,0,2,93277035,1
86,0,0.025,1,0,2,37045676,1
117,0,0.015625,1,0,1,36613924,1
83,0,0.0227272727272727,1,0,2,36004882,1
84,0,0.0212765957446809,1,0,2,34934037,1
89,2,0.0434782608695652,4,0,1,45924484,1
82,0,0.0181818181818182,1,0,1,47891923,1
103,0,0.0136986301369863,1,0,1,66161941,1
136,0,0.0175438596491228,1,0,2,32744484,1
140,0,0.0192307692307692,1,0,1,45349587,1
99,0,0.0263157894736842,1,0,1,32022901,1
77,0,0.0204081632653061,1,0,2,131135479,1
80,0,0.0192307692307692,1,0,2,34833816,1
110,0,0.0178571428571429,1,0,1,33990900,1
137,0,0.0175438596491228,1,0,1,32198550,1
120,0,0.0172413793103448,1,0,1,35259934,1
95,0,0.0163934426229508,1,0,1,55082060,1
132,0,0.0212765957446809,1,0,1,50254110,1
94,0,0.0181818181818182,1,0,1,71268471,1
106,0,0.0303030303030303,1,0,2,33647751,1
78,0,0.0192307692307692,1,0,1,48347346,1
93,0,0.0204081632653061,1,0,2,58833840,1
90,0,0.0227272727272727,1,0,2,34333065,1
97,2,0.0104166666666667,1,0,2,41491062,1
76,144,0.948009353519932,1377,0,1,507500000,1
73,144,2.2110900860085296,766,2,3,338500000,1
262,6,0.0714285714285714,1,0,1,308000000,1
76,6,1.0,2,0,3,68800000,1
74,0,1.0,1,0,2,37800000,1
103,12,0.25,1,0,1,99900000,1
65,0,1.0,1,0,1,34900000,1
69,6,0.0108695652173913,1,0,1,61900000,1
171,18,0.3125,2,0,1,499900000,1
83,24,0.015625,1,0,2,41800000,1
79,142,1.9004618014304502,1821,8,6,347230442,1
78,8,2.0,3,0,3,158235746,1
73,6,0.5,1,0,1,46188467,1
83,0,1.0,1,0,1,49980000,1
93,144,0.762180112107435,1974,4,9,673615592,1
91,10,0.5,1,0,1,39980000,1
77,2,0.25,1,0,1,118983590,1
76,8,0.125,1,0,1,99980000,1
117,6,0.25,1,0,1,100000000,1
80,10,0.0833333333333333,2,0,1,49980000,1
92,8,0.25,1,0,1,65000000,1
87,144,0.540118769243307,711,0,1,150000000,1
116,2,0.5,1,0,1,100000000,1
109,4,0.5,1,0,1,65000000,1
120,144,0.322241932949997,1266,5,1,93678669,1
85,0,0.5,1,0,1,102563800,1
91,144,0.283350449331338,1304,1304,5,473465700,1
86,144,0.14381281010989902,1975,0,2,99658500,1
87,10,1.06253472222222,5,2,3,419652100,1
92,144,0.30090888234073304,2300,0,1,88752500,1
84,12,0.001953125,1,0,1,89612121,1
126,144,0.35154713259961107,1454,1345,3,339817177,1
238,6,0.0138888888888889,2,0,1,326000000,1
316,18,0.015625,1,0,1,430990000,1
253,144,0.0938567664288898,2478,0,1,304000000,1
239,144,0.0419946791819808,2280,0,1,233000000,1
160,18,0.00048828125,1,0,1,311000000,1
232,144,0.261149176409598,1157,0,2,613695518,1
203,144,2.28035632739358,132,2,5,487999999,1
202,12,2.625,5,0,3,326280000,1
197,144,0.7690041855447459,910,0,1,82000000,1
200,10,0.5,1,0,1,164000000,1
198,6,0.15625,2,0,1,82000000,1
199,48,1.501953125,3,0,2,156306906,1
201,2,1.0,1,0,1,82000000,1
83,8,0.025,1,0,1,150534400,1
259,8,0.05,1,0,1,313000000,1
300,14,0.00390625,2,0,1,235833165,1
105,144,0.0103276339592883,1799,1268,2,93218341,1
123,0,1.0,1,0,1,51798812,1
149,0,1.0,1,0,1,31804074,1
155,0,1.0,1,0,1,35699033,1
162,88,8.17622013379844e-11,1,0,1,31002357,1
79,144,2.61348702799894,1929,0,1,35206873,1
192,14,0.25,1,0,1,47759889,1
115,0,1.0,1,0,2,45300395,1
128,20,0.25,12,0,1,34604654,1
80,0,1.0,1,0,2,43008358,1
91,0,1.0,1,0,1,30708511,1
73,0,1.0,1,0,2,66587631,1
85,0,1.0,1,0,2,58011034,1
69,0,1.0,1,0,1,32155436,1
103,32,2.7126736111111103e-05,1,0,1,30359775,1
89,52,0.0416669680748457,2,0,1,110208576,1
185,0,1.0,1,0,1,96600286,1
126,102,1.5969179948825102e-13,11,0,1,47481232,1
64,144,7.47223404199479e-08,1415,0,1,80777254,1
189,0,1.0,1,0,1,69962768,1
89,144,2.4379547316186803,1190,1136,11,19712600000,1
82,140,0.125105642229924,913,1,1,944400000,1
163,144,0.23873682545392003,1308,1214,1,1757000000,1
81,4,0.308080808080808,19,17,2,1810000000,1
127,0,2.0,2,0,2,875000000,1
154,0,1.0,1,0,1,426000000,1
114,2,1.0,1,0,1,275000000,1
70,0,2.0,2,0,3,653000000,1
147,0,2.0,2,0,2,607000000,1
195,38,1.01003404097124,9,0,2,870000000,1
104,0,2.0,2,0,3,287000000,1
118,0,2.0,2,0,2,702000000,1
99,0,1.0,1,0,1,611000000,1
112,4,3.5,4,0,3,765000000,1
165,0,1.0,1,0,1,309000000,1
170,0,1.0,1,0,1,192000000,1
94,0,1.0,1,0,1,712000000,1
117,2,1.0,1,0,1,251000000,1
107,88,2.50000000024529,4,0,5,686000000,1
183,0,1.0,1,0,1,532000000,1
111,26,1.83343782150206,17,0,3,644000000,1
156,0,1.0,1,0,1,309000000,1
188,0,1.0,1,0,1,898000000,1
103,0,1.0,1,0,1,238000000,1
136,0,1.0,1,0,1,455000000,1
129,0,2.0,2,0,2,709000000,1
157,0,1.0,1,0,1,320000000,1
146,94,1.00000000588688,2,0,1,685000000,1
162,0,1.0,1,0,1,912000000,1
125,0,1.0,1,0,1,419000000,1
193,0,1.0,1,0,1,225000000,1
108,0,1.0,1,0,1,170000000,1
161,0,1.0,1,0,2,1121000000,1
155,0,1.0,1,0,1,560000000,1
76,0,1.0,1,0,1,412000000,1
141,0,2.0,2,0,2,843000000,1
113,10,1.15625,3,0,2,505000000,1
79,0,1.0,1,0,2,161500000,1
72,0,1.0,1,0,2,366000000,1
109,0,2.0,2,0,2,422000000,1
102,2,2.0,2,0,3,523000000,1
73,0,1.0,1,0,2,186000000,1
192,0,1.0,1,0,1,385000000,1
182,0,1.0,1,0,1,599000000,1
105,64,1.52678778121548,11,0,3,763000000,1
190,0,1.0,1,0,1,646000000,1
120,0,1.0,1,0,1,108000000,1
181,0,1.0,1,0,1,268000000,1
122,0,1.0,1,0,1,453000000,1
134,2,2.5,3,0,2,1223000000,1
116,144,5.8213589763074904e-05,881,1,1,1227000000,1
189,0,1.0,1,0,1,418000000,1
130,2,2.0,2,0,2,405000000,1
148,0,1.0,1,0,1,197000000,1
163,0,1.0,1,0,1,539000000,1
168,0,1.0,1,0,1,229000000,1
84,0,1.0,1,0,2,483000000,1
